step,psnr,ssim
61,22.13936424255371,0.7388343214988708
62,23.312358856201172,0.7412038445472717
63,25.20000648498535,0.7764581441879272
64,23.075260162353516,0.7428292632102966
65,23.80123519897461,0.7069225311279297
66,24.70828628540039,0.763227105140686
67,24.488840103149414,0.7446070909500122
68,24.500591278076172,0.7133842706680298
69,23.732772827148438,0.7474792003631592
70,22.621261596679688,0.7319251298904419
71,23.472959518432617,0.7456520199775696
72,23.69839096069336,0.7169596552848816
73,24.153759002685547,0.7381809949874878
74,24.13800811767578,0.7283618450164795
75,22.957799911499023,0.7333524227142334
76,24.365772247314453,0.7630901336669922
77,22.639026641845703,0.7462080121040344
78,22.576921463012695,0.7254202961921692
79,25.22861671447754,0.7223608493804932
80,23.14789581298828,0.7362404465675354
81,24.774250030517578,0.7022325396537781
82,25.014955520629883,0.7271842360496521
83,25.08368682861328,0.739543080329895
84,24.142230987548828,0.7410011291503906
85,23.17172622680664,0.7648336291313171
86,23.0328311920166,0.742137610912323
87,23.749330520629883,0.7046142816543579
88,23.40141487121582,0.6952997446060181
89,22.887813568115234,0.7062113881111145
90,23.73163604736328,0.7278785109519958
91,23.1884765625,0.710023820400238
92,23.494857788085938,0.73683762550354
93,23.530370712280273,0.731417715549469
94,23.994096755981445,0.7524755597114563
95,22.90677261352539,0.6782225966453552
96,25.01991081237793,0.7423391938209534
97,25.281478881835938,0.7553818821907043
98,22.870420455932617,0.6691492795944214
99,24.081981658935547,0.715920627117157
100,25.069425582885742,0.7546671032905579
100,23.495567321777344,0.71017986536026
100,24.31969451904297,0.7590423822402954
100,25.047603607177734,0.7496498823165894
101,23.658456802368164,0.7327511310577393
102,23.35563850402832,0.7360124588012695
103,23.70482063293457,0.742072343826294
104,22.75425148010254,0.7413398623466492
105,22.39276123046875,0.7336501479148865
106,24.259971618652344,0.7433454990386963
107,23.10968589782715,0.6950427889823914
108,22.926860809326172,0.7336714863777161
109,22.720821380615234,0.7032300233840942
110,22.159448623657227,0.711807131767273
111,23.956777572631836,0.765238881111145
112,23.0799560546875,0.7264062166213989
113,22.527790069580078,0.7387720346450806
114,23.8209228515625,0.7263015508651733
115,22.69662857055664,0.7105860710144043
116,22.23471450805664,0.6953607797622681
117,22.997167587280273,0.717094898223877
118,24.4874324798584,0.687641441822052
119,23.066516876220703,0.7431028485298157
120,22.761865615844727,0.7389518022537231
121,22.958999633789062,0.7076027989387512
122,23.51980972290039,0.6793766617774963
123,23.333200454711914,0.7191898226737976
124,22.768497467041016,0.7413750886917114
125,24.69670867919922,0.7677633166313171
126,22.917322158813477,0.7299884557723999
127,24.671295166015625,0.7221587896347046
128,24.298904418945312,0.7012326717376709
129,24.018041610717773,0.6388601660728455
130,23.0252628326416,0.739407479763031
131,23.90719223022461,0.7138858437538147
132,25.333438873291016,0.7355661392211914
133,23.265064239501953,0.6802328824996948
134,24.24972915649414,0.718143105506897
135,23.11697006225586,0.7564595937728882
136,24.093175888061523,0.7180076837539673
137,22.566242218017578,0.7043696641921997
138,24.617496490478516,0.6707450747489929
139,23.649662017822266,0.7162463665008545
140,22.908538818359375,0.7656978368759155
141,23.266746520996094,0.710328996181488
142,24.585521697998047,0.7338327169418335
143,22.991512298583984,0.7096149325370789
144,22.751380920410156,0.7272737622261047
145,23.97232437133789,0.763347864151001
146,24.17293930053711,0.719668447971344
147,24.978872299194336,0.7292123436927795
148,24.603008270263672,0.7207201719284058
149,21.1209774017334,0.7045949101448059
150,24.762943267822266,0.7169772386550903
151,23.948762893676758,0.766931414604187
152,22.831056594848633,0.7184844017028809
153,24.38717269897461,0.6771891117095947
154,24.309837341308594,0.7025729417800903
155,23.789751052856445,0.7244735956192017
156,24.310089111328125,0.7498902082443237
157,22.824142456054688,0.7241070866584778
158,23.644020080566406,0.73161780834198
159,22.9208927154541,0.6911563873291016
160,22.421340942382812,0.7276033759117126
161,23.553600311279297,0.7111843824386597
162,22.062463760375977,0.7224203944206238
163,22.896814346313477,0.7331207394599915
164,24.653589248657227,0.7478913068771362
165,23.603960037231445,0.6950905323028564
166,23.342945098876953,0.7265599370002747
167,22.266319274902344,0.7213313579559326
168,22.433828353881836,0.7474362850189209
169,22.546125411987305,0.7016051411628723
170,23.70748519897461,0.7329498529434204
171,23.489761352539062,0.7101103663444519
172,23.82529067993164,0.679151177406311
173,22.480051040649414,0.7453811764717102
174,22.584781646728516,0.7305113077163696
175,23.17913055419922,0.7415271401405334
176,24.930164337158203,0.7353819608688354
177,22.106185913085938,0.7357562184333801
178,23.3172664642334,0.7411144375801086
179,25.202428817749023,0.7591946721076965
180,24.479694366455078,0.714462161064148
181,23.587139129638672,0.7309351563453674
182,22.891836166381836,0.6892392635345459
183,23.620227813720703,0.6851320862770081
184,24.80748748779297,0.7031081914901733
185,22.537097930908203,0.7068503499031067
186,22.774965286254883,0.7047905325889587
187,22.245769500732422,0.7524289488792419
188,23.382965087890625,0.7154840230941772
189,22.47627067565918,0.7208086252212524
190,23.799997329711914,0.7060897350311279
191,23.3751220703125,0.7324967980384827
192,23.510967254638672,0.7267570495605469
193,22.323471069335938,0.7169358730316162
194,24.45096206665039,0.7172843217849731
195,23.827356338500977,0.7263758182525635
196,24.367061614990234,0.7130104899406433
197,22.5313777923584,0.7223266363143921
198,23.819917678833008,0.7367655038833618
199,22.81640625,0.7331489324569702
200,25.269540786743164,0.7403251528739929
201,21.73915672302246,0.6898895502090454
202,23.30142593383789,0.7064582109451294
203,22.20428466796875,0.7132232785224915
204,23.229591369628906,0.7080503106117249
205,24.936908721923828,0.7335520386695862
206,22.972484588623047,0.760710597038269
207,23.840641021728516,0.6898433566093445
208,24.586551666259766,0.6991150975227356
209,22.887577056884766,0.7199559807777405
210,23.561140060424805,0.7257263660430908
211,21.42892837524414,0.7467876076698303
212,23.032739639282227,0.7316445112228394
213,22.52749252319336,0.7652446031570435
214,23.434646606445312,0.7478362321853638
215,21.909425735473633,0.722659707069397
216,25.192453384399414,0.7308406233787537
217,23.19345474243164,0.7010851502418518
218,22.20951271057129,0.7132234573364258
219,23.57413101196289,0.7078258991241455
220,22.5826416015625,0.6947667002677917
221,23.60576629638672,0.7132548093795776
222,22.526445388793945,0.7182091474533081
223,21.5732364654541,0.7145782709121704
224,23.7752685546875,0.7124730348587036
225,24.65634536743164,0.7393497824668884
226,24.944299697875977,0.6819363832473755
227,24.85000228881836,0.7177849411964417
228,22.70929718017578,0.7206249833106995
229,22.7821102142334,0.7142461538314819
230,23.067977905273438,0.7249631881713867
231,22.818283081054688,0.71345055103302
232,23.57741355895996,0.7133748531341553
233,22.076156616210938,0.7249096035957336
234,23.45787811279297,0.6965866684913635
235,24.731372833251953,0.6966490745544434
236,24.311016082763672,0.726753830909729
237,22.991130828857422,0.7013119459152222
238,23.75581169128418,0.7557975053787231
239,22.57149887084961,0.7050878405570984
240,24.964879989624023,0.762487530708313
241,23.687137603759766,0.7002931833267212
242,23.635154724121094,0.7106086015701294
243,22.94883918762207,0.7107596397399902
244,23.48659896850586,0.7242118716239929
245,23.965185165405273,0.7524569034576416
246,22.35312271118164,0.7173413038253784
247,23.211307525634766,0.676405668258667
248,24.171119689941406,0.7077974677085876
249,22.827743530273438,0.6992489099502563
250,25.106077194213867,0.7207798361778259
251,24.3780460357666,0.7273427248001099
252,23.35976791381836,0.7299392223358154
253,24.426647186279297,0.7215641736984253
254,24.554895401000977,0.7359015941619873
255,21.58197593688965,0.7108575105667114
256,22.502098083496094,0.7017900943756104
257,22.430583953857422,0.7051318883895874
258,24.340181350708008,0.7145985960960388
259,24.608074188232422,0.7241358757019043
260,30.518661,0.8815068
261,30.613873,0.90708274
262,30.193644,0.82648593
263,31.340506,0.88834286
264,31.548838,0.8216524
265,29.865088,0.85240066
266,31.087759,0.87214077
267,30.246967,0.8753629
268,31.224457,0.9123295
269,32.22641,0.86418027
270,32.73513,0.8423384
271,31.866058,0.87823427
272,30.520819,0.8667358
273,31.249939,0.8600753
274,33.081352,0.85786915
275,30.826965,0.8917836
276,32.371967,0.89672536
277,29.779089,0.844663
278,31.466187,0.8967392
279,31.096134,0.8788764
280,32.67864,0.86641425
281,32.235943,0.87220097
282,31.585947,0.8723213
283,30.019323,0.8498188
284,32.241856,0.85416156
285,32.248188,0.8792728
286,32.078594,0.896852
287,30.742249,0.8671752
288,29.730213,0.8734566
289,31.497196,0.870716
290,30.692041,0.8791193
291,31.05068,0.8616141
292,29.958033,0.87310755
293,31.112726,0.869012
294,32.175327,0.87637556
295,30.828045,0.8667849
296,31.668102,0.8818673
297,32.47574,0.8826877
298,30.95226,0.8389538
299,31.230972,0.8402821
300,32.738533,0.88566667
301,31.368841,0.8690568
302,30.596207,0.88536054
303,31.94132,0.86729115
304,32.416992,0.8610554
305,32.15314,0.85565937
306,32.41181,0.8966049
307,31.072357,0.8681613
308,31.623974,0.9072868
309,32.458942,0.8805646
310,30.57427,0.8761717
311,30.238834,0.8699932
312,30.36323,0.8863001
313,31.900223,0.86368036
314,32.153797,0.83770734
315,32.578117,0.8331296
316,30.564402,0.8732896
317,30.980143,0.87190735
318,31.422169,0.8802351
319,31.007442,0.8718818
320,31.486065,0.8695879
321,32.92953,0.87803996
322,32.4999,0.8795241
323,30.661114,0.8903552
324,30.446589,0.8905047
325,32.932446,0.87821305
326,32.880787,0.86097986
327,30.022726,0.8879328
328,29.572292,0.8913326
329,31.731262,0.89143836
330,31.930944,0.8730593
331,32.189857,0.8441405
332,32.969154,0.91816884
333,32.137207,0.87311715
334,30.749887,0.88956106
335,31.96821,0.86809504
336,29.61206,0.8812933
337,31.215527,0.8806673
338,30.048187,0.88679
339,31.282135,0.87921315
340,31.611355,0.86982524
341,30.87141,0.8307346
342,31.282251,0.87589073
343,31.432154,0.9021942
344,32.963634,0.88184536
345,30.287786,0.8879455
346,30.793375,0.87936336
347,32.146935,0.87070334
348,32.833214,0.87558
349,29.641571,0.8758826
350,33.23599,0.8760977
351,30.993994,0.8860022
352,31.125513,0.85545176
353,32.808666,0.8950493
354,33.44288,0.887945
355,29.273693,0.8937179
356,31.401627,0.90807706
357,31.38821,0.86009854
358,29.80605,0.8939891
359,31.299768,0.87377036
360,32.94068,0.89062756
361,29.987677,0.8754738
362,31.92369,0.8936486
363,29.857864,0.8431333
364,31.083828,0.85294676
365,30.980206,0.8681315
366,32.82297,0.87871206
367,32.251713,0.85937464
368,32.51472,0.8666501
369,31.229305,0.8523652
370,30.567215,0.8675143
371,30.528269,0.8545141
372,29.512432,0.8834882
373,30.915863,0.86814946
374,30.215174,0.87361944
375,30.375723,0.8485185
376,32.18765,0.8731187
377,30.143536,0.9001144
378,31.07674,0.8956062
379,31.506977,0.8624158
380,31.573132,0.865771
381,32.247272,0.8741574
382,30.080038,0.8928278
383,32.46067,0.8696806
384,31.978994,0.8675391
385,31.543142,0.8575513
386,31.56297,0.8755498
387,28.966984,0.8642337
388,31.887798,0.871881
389,29.709692,0.8957939
390,29.589252,0.87027466
391,31.199133,0.8870756
392,33.42967,0.9082152
393,31.745722,0.8761141
394,31.47057,0.8830465
395,31.091827,0.8613326
396,28.679907,0.87347496
397,30.676153,0.8841547
398,31.48259,0.8931794
399,31.84486,0.880497
