epoch,adv_loss,content_loss,d_loss,feature_loss,gan_loss,style_loss,total_g_loss,val_psnr,val_ssim
14,2.7172703742980957,0.00044212272041477263,1.4426109790802002,0.05670512095093727,4.159881591796875,0.0008629761287011206,0.07159657776355743,26.448970794677734,0.7162027359008789
15,2.6188669204711914,0.0004912024014629424,1.6759757995605469,0.04401145130395889,4.294842720031738,0.000251464982284233,0.057848453521728516,25.26756477355957,0.7072917819023132
16,2.416672706604004,0.00034250676981173456,1.8061617612838745,0.05055383965373039,4.222834587097168,9.97789902612567e-05,0.06307948380708694,25.927465438842773,0.7253274917602539
17,2.689736843109131,0.0003861707809846848,2.084528684616089,0.050452206283807755,4.774265289306641,0.0002387775166425854,0.06452583521604538,25.890798568725586,0.7395156621932983
18,3.882452964782715,0.0004191666666883975,1.041365623474121,0.06540213525295258,4.923818588256836,0.0005770000861957669,0.0858105719089508,26.39406967163086,0.7241324782371521
19,1.9979417324066162,0.0005132764345034957,2.2492127418518066,0.053304921835660934,4.247154235839844,0.00048744355444796383,0.06429535895586014,26.148622512817383,0.6837952733039856
20,2.566554307937622,0.00030148535734042525,1.9237512350082397,0.04630981758236885,4.490305423736572,9.896777919493616e-05,0.05954303964972496,28.564393997192383,0.7568185329437256
21,2.824500799179077,0.00043556056334637105,1.461308479309082,0.04603011906147003,4.285809516906738,0.0008328030817210674,0.061420988291502,26.59157943725586,0.7293203473091125
22,2.8415679931640625,0.0005301880883052945,1.5199646949768066,0.06194034591317177,4.361532688140869,0.0005964602460153401,0.07727483659982681,25.902362823486328,0.6908299326896667
23,1.6837074756622314,0.000571996730286628,2.4990110397338867,0.07458923012018204,4.182718276977539,0.0011450090678408742,0.0847247764468193,24.735374450683594,0.7231239676475525
24,3.518310308456421,0.0005001228419132531,1.2167960405349731,0.059036992490291595,4.735106468200684,0.0003084255731664598,0.07743708789348602,25.177940368652344,0.7136247158050537
25,2.400482654571533,0.0008367393747903407,2.166883945465088,0.07134636491537094,4.567366600036621,0.00039056665264070034,0.0845760852098465,21.782052993774414,0.6401899456977844
26,2.045139789581299,0.0005574224051088095,2.1348814964294434,0.060822583734989166,4.180021286010742,0.0005054125213064253,0.072111114859581,25.7205867767334,0.7083520293235779
27,3.3101859092712402,0.0004275660030543804,1.3537707328796387,0.05244855955243111,4.663956642150879,0.00023175691603682935,0.0696588084101677,26.505477905273438,0.7557344436645508
28,2.719287872314453,0.0003870319633278996,1.7624144554138184,0.03383341059088707,4.4817023277282715,6.215275061549619e-05,0.04787903279066086,24.274688720703125,0.7180962562561035
29,3.0617222785949707,0.0004291050136089325,1.4066276550292969,0.05502360686659813,4.468349933624268,0.0002044494467554614,0.07096576690673828,27.23866081237793,0.7315219640731812
30,1.9771020412445068,0.00034802730078808963,2.217601776123047,0.04436203092336655,4.194704055786133,8.41820437926799e-05,0.0546797513961792,27.338993072509766,0.7393657565116882
31,1.7004106044769287,0.0005742815556004643,2.4270896911621094,0.055313512682914734,4.127500534057617,0.0006919133593328297,0.06508176028728485,25.44382667541504,0.7033725380897522
32,3.8723764419555664,0.0004950904985889792,0.9404138922691345,0.04842505231499672,4.812790393829346,0.00018088928482029587,0.06846291571855545,25.624515533447266,0.7271326184272766
33,3.4931581020355225,0.00039992231177166104,1.0566887855529785,0.05123035982251167,4.549846649169922,0.00012941124441567808,0.0692254826426506,24.79134178161621,0.6943130493164062
34,2.7195754051208496,0.00043284022831358016,1.5621836185455322,0.06451474875211716,4.281759262084961,0.00047131063183769584,0.079016774892807,26.134031295776367,0.7039921283721924
35,3.703047752380371,0.00044305011397227645,1.323748230934143,0.059717509895563126,5.026795864105225,0.0004027260874863714,0.07907852530479431,26.223651885986328,0.7503831386566162
36,3.171661615371704,0.0005772559670731425,1.2480331659317017,0.05625387281179428,4.419694900512695,0.0003880510339513421,0.0730774849653244,25.973398208618164,0.7189835906028748
37,3.4642982482910156,0.0005989377968944609,1.200473666191101,0.06273070722818375,4.664772033691406,0.00030378400697372854,0.08095491677522659,24.63067054748535,0.6852611303329468
38,6.891026020050049,0.0003207318368367851,0.26931294798851013,0.044962480664253235,7.160338878631592,0.00014148341142572463,0.07987982779741287,27.34056854248047,0.713740885257721
39,5.043679237365723,0.0005450271419249475,0.4720499813556671,0.047271255403757095,5.5157294273376465,0.0003497589787002653,0.07338443398475647,22.17559814453125,0.6206673383712769
40,4.940027236938477,0.3387707471847534,0.48439979553222656,0.05523095652461052,5.424427032470703,0.00040638112113811076,0.41910821199417114,29.646928787231445,0.7553050518035889
41,5.878009796142578,0.2714264988899231,0.2400730550289154,0.04569362848997116,6.1180830001831055,0.0001645076845306903,0.34667468070983887,29.320974349975586,0.7544599771499634
42,5.44451904296875,0.25642675161361694,0.27903562784194946,0.045386653393507004,5.723554611206055,0.00013291291543282568,0.3291689157485962,31.040409088134766,0.7810799479484558
43,4.029133319854736,0.1765155792236328,0.7128648161888123,0.040798477828502655,4.741998195648193,7.339921285165474e-05,0.23753312230110168,29.379682540893555,0.7498899102210999
44,6.3856730461120605,0.38460344076156616,0.14873865246772766,0.05363638699054718,6.534411907196045,0.00012705905828624964,0.470295250415802,29.477210998535156,0.7627078294754028
45,6.942052841186523,0.31878069043159485,0.062155239284038544,0.05277976393699646,7.004208087921143,0.00031805093749426305,0.40658876299858093,30.375932693481445,0.7797123193740845
46,8.965574264526367,0.341838002204895,0.05467875301837921,0.04662562906742096,9.02025318145752,0.0005194283439777792,0.43381091952323914,30.111663818359375,0.7707251310348511
47,8.811126708984375,0.3060061037540436,0.03305893391370773,0.03751629218459129,8.844185829162598,0.0011185468174517155,0.3886965811252594,31.263097763061523,0.7771148681640625
48,6.717759132385254,0.2095792591571808,0.07660471647977829,0.042943909764289856,6.794363975524902,5.4137719416758046e-05,0.28616610169410706,29.556854248046875,0.7617537975311279
49,6.782371520996094,0.3019430637359619,0.06395116448402405,0.05590040609240532,6.846322536468506,0.00014572954387404025,0.39190104603767395,29.84434700012207,0.7568598389625549
50,10.262588500976562,0.24265038967132568,0.1496313512325287,0.04389398172497749,10.412220001220703,0.00011925429134862497,0.3379765748977661,29.61980438232422,0.7675822377204895
51,3.403273820877075,0.4825291037559509,1.0064711570739746,0.061069101095199585,4.409745216369629,0.0007881970377638936,0.5614027976989746,29.180320739746094,0.7566789984703064
52,8.16183853149414,0.2738957405090332,0.01891949027776718,0.046294987201690674,8.180758476257324,0.00014211836969479918,0.36114203929901123,28.93260955810547,0.7341605424880981
53,11.707347869873047,0.3334169089794159,0.3680621087551117,0.06235519424080849,12.075409889221191,0.00012083469482604414,0.4544296860694885,30.348281860351562,0.7534067630767822
54,7.233955383300781,0.3319920599460602,0.029945209622383118,0.04921376705169678,7.2639007568359375,0.00011842093954328448,0.4174940288066864,29.27980613708496,0.751805305480957
55,1.7235209941864014,0.29231008887290955,2.331049680709839,0.04860813915729523,4.05457067489624,0.0002160788280889392,0.34975191950798035,28.660694122314453,0.7201246023178101
56,8.103659629821777,0.2573172450065613,0.02216271311044693,0.04014386609196663,8.125822067260742,7.207107410067692e-05,0.3380514681339264,30.103960037231445,0.7652022242546082
57,6.288826942443848,0.3266511559486389,0.12276199460029602,0.04810643568634987,6.4115891456604,0.00013040628982707858,0.4063321352005005,30.910036087036133,0.7771998643875122
58,6.475531578063965,0.34848499298095703,0.1075732633471489,0.05321984365582466,6.583104610443115,0.000219689158257097,0.4343021810054779,29.734703063964844,0.763119637966156
59,2.2784314155578613,0.23632121086120605,1.7607686519622803,0.039287153631448746,4.0391998291015625,3.365892916917801e-05,0.28703418374061584,29.564899444580078,0.7437313795089722
