epoch,adv_loss,content_loss,d_loss,feature_loss,gan_loss,style_loss,total_g_loss,val_psnr,val_ssim
12,4.311933517456055,0.037915658205747604,0.7669934034347534,0.051649149507284164,5.078927040100098,0.00013718986883759499,0.11126166582107544,28.50348472595215,0.7386578321456909
13,2.7384352684020996,0.03368258848786354,1.748282551765442,0.047893181443214417,4.486717700958252,0.0001553596230223775,0.09542331099510193,28.612369537353516,0.7503694295883179
14,4.339466094970703,0.035075537860393524,0.776471734046936,0.04209336265921593,5.11593770980835,0.0002895339857786894,0.09915576875209808,28.932788848876953,0.7226322889328003
15,1.6225903034210205,0.03541351109743118,2.85856294631958,0.0526968389749527,4.48115348815918,0.00023056165082380176,0.09645386040210724,26.42123031616211,0.6812201738357544
16,2.8408591747283936,0.025679994374513626,1.5494838953018188,0.05182544142007828,4.390343189239502,0.0001387444935971871,0.0918484777212143,28.732070922851562,0.7484536170959473
17,2.6106061935424805,0.041771300137043,1.7543232440948486,0.059965938329696655,4.36492919921875,0.001137871528044343,0.11592814326286316,28.689645767211914,0.7414354681968689
18,3.9977593421936035,0.03729423135519028,0.7676472663879395,0.04883892834186554,4.765406608581543,7.695634849369526e-05,0.10619891434907913,27.693115234375,0.7095314860343933
19,0.5874792337417603,0.04245160147547722,5.626832008361816,0.05311494320631027,6.214311122894287,0.0008757381583563983,0.09937967360019684,26.760215759277344,0.6712861061096191
20,4.109426498413086,0.050815753638744354,0.8082171678543091,0.06817436218261719,4.9176435470581055,0.001811102032661438,0.14134836196899414,28.067899703979492,0.7218966484069824
21,4.8070149421691895,0.03245055302977562,0.8148962259292603,0.047868967056274414,5.62191104888916,0.00018874614033848047,0.10454334318637848,27.764272689819336,0.713407039642334
22,2.7771377563476562,0.033392783254384995,1.5155905485153198,0.0508461520075798,4.292728424072266,0.00029344193171709776,0.09841805696487427,29.07937240600586,0.7656412720680237
23,3.0904693603515625,0.02905440516769886,1.3442440032958984,0.04135267436504364,4.434713363647461,0.00020090368343517184,0.08606033027172089,28.002857208251953,0.7306454181671143
24,3.8458428382873535,0.03405901789665222,1.1333446502685547,0.04886709153652191,4.979187488555908,0.00016079202760010958,0.10231611877679825,28.310728073120117,0.7344772219657898
25,1.9222946166992188,0.024271085858345032,2.59393310546875,0.05394919589161873,4.516227722167969,0.00010105329420184717,0.08793280273675919,28.361827850341797,0.7245821356773376
26,8.613713264465332,0.053780633956193924,0.09177161753177643,0.06009725108742714,8.705485343933105,0.0018764210399240255,0.15882287919521332,28.598663330078125,0.7326716780662537
27,2.1849188804626465,0.03188022971153259,2.026036024093628,0.05126386508345604,4.210954666137695,0.00011922093108296394,0.0941879153251648,28.286819458007812,0.7376551628112793
28,3.889939069747925,0.021280795335769653,0.8996579647064209,0.04877068102359772,4.789597034454346,0.00011508665920700878,0.08961626142263412,29.122928619384766,0.7698467373847961
29,2.1914217472076416,0.041133493185043335,2.09710693359375,0.0598917156457901,4.2885284423828125,0.00036140449810773134,0.11234372109174728,29.32349395751953,0.7622561454772949
30,2.328451156616211,0.032720897346735,1.9035507440567017,0.04822792112827301,4.232001781463623,0.000524363829754293,0.09311543405056,28.782285690307617,0.7529397010803223
31,1.685660719871521,0.03288741409778595,2.646320343017578,0.04981814697384834,4.331981182098389,0.00010479970660526305,0.09123866260051727,29.44608497619629,0.766554594039917
32,1.453521966934204,0.028950676321983337,2.8682899475097656,0.05071962624788284,4.321811676025391,0.00014962862769607455,0.08708754181861877,28.768320083618164,0.728792130947113
33,3.8151888847351074,0.038789402693510056,1.1631697416305542,0.06071725860238075,4.978358745574951,0.00012379413237795234,0.11870639026165009,28.76137924194336,0.7406296133995056
34,5.172492027282715,0.03276345133781433,0.48596540093421936,0.05845258757472038,5.658457279205322,0.000581510248593986,0.11766000837087631,27.8074951171875,0.6970309019088745
35,0.6147693991661072,0.03658035397529602,4.832168102264404,0.04542725533246994,5.446937561035156,0.00015752366743981838,0.085238978266716,28.13006591796875,0.7129036784172058
36,6.64201545715332,0.02884647250175476,0.23927827179431915,0.03833287954330444,6.881293773651123,0.00020566422608681023,0.10059509426355362,29.134597778320312,0.7438483238220215
