1,30.941476821899414,0.8292471170425415
2,30.692279815673828,0.8339144587516785
3,29.720083236694336,0.8051193952560425
4,28.581085205078125,0.8471695184707642
5,30.256465911865234,0.8300108909606934
6,28.90706443786621,0.807455837726593
7,30.07320213317871,0.833605170249939
8,29.521778106689453,0.8174811601638794
9,29.055301666259766,0.7943605184555054
10,28.8663330078125,0.7887220978736877
11,30.1159610748291,0.7915813326835632
12,29.36130142211914,0.7670339941978455
13,29.5225830078125,0.7937301397323608
14,29.541540145874023,0.805639386177063
15,30.178333282470703,0.7598861455917358
16,28.851415634155273,0.7766504883766174
17,28.140106201171875,0.7714335322380066
18,29.719951629638672,0.8028463125228882
19,28.814472198486328,0.7729747295379639
20,29.411357879638672,0.773070752620697
21,29.287663,0.76254344
22,29.466782,0.7474519
23,27.505459,0.7771852
24,28.224188,0.77318084
25,27.438816,0.77056646
26,27.503052,0.72985685
27,26.880035,0.7528056
28,26.779535,0.75141895
29,27.764984,0.78097546
30,28.013443,0.7668664
31,27.695202,0.7210095
32,29.43362,0.7406837
33,28.084385,0.7389151
34,28.654089,0.71451646
35,27.78126,0.6984174
36,28.107876,0.70063204
37,27.616013,0.72862405
38,28.342356,0.7251749
39,26.409903,0.7049322
40,27.733067,0.7101934
