step,psnr,ssim
0,27.834453582763672,0.7238610982894897
1,27.91896629333496,0.7249075770378113
2,27.938217163085938,0.7263312339782715
3,27.92109489440918,0.7206337451934814
4,27.905550003051758,0.7197121381759644
5,27.87503433227539,0.7241427898406982
